,game_id,event,player_name
547,9a1a212f-0186-44d4-8a93-2be0e95aa09f,FIDE-Wch k.o.,"Anand, Viswanathan"
548,9a769e81-af58-4a2a-8737-fa3c3299c239,World Championship 24th,"Botvinnik, Mikhail"
549,9afff788-f53b-40f6-8fa8-945de1d1173b,FIDE-Wch k.o.,"Kamsky, Gata"
550,9b618453-aa1f-4b21-af9e-3a30ae437868,FIDE WCh KO,"Delchev,A"
551,9ba20911-6ada-4f91-b6c4-6cee831818b4,FIDE WCh KO,"Anand,V"
552,9bab41f0-016e-48be-96d2-233447b4fc3f,FIDE WCh KO,"Macieja,B"
553,9bfc0171-84ef-4a89-afff-0483cd09cf3a,FIDE-Wch k.o.,"Svidler, Peter"
554,9c270893-7c32-4c11-92d9-5d18b69477cd,FIDE WCh KO,"Aleksandrov,A"
555,9cebd388-8a16-4af7-8761-aa4cdbd1a545,FIDE-Wch k.o. f,"Anand, Viswanathan"
556,9d5f2451-21ca-4fdc-825e-9d33923557a2,FIDE WCh KO,"Lautier,J"
557,9d7ec70e-d377-415c-aaee-767f5937a56e,FIDE WCh KO,"Aronian,L"
558,9e1eff89-9845-489f-9673-346438394ffb,WCh-FIDE,"Svidler,P"
559,9e4cafd2-500d-4581-afda-32156eecf5f9,FIDE WCh KO,"Beliavsky,A"
560,9e6b0296-b927-4f4b-9b81-0686f4febad7,World Championship 35th-KK5,"Kasparov, Gary"
561,9f2cefc7-dc47-4d56-985f-1b613a280236,World Championship 18th,"Smyslov, Vassily"
562,9f8cec7c-21ed-4848-a8c9-21dfff515df0,FIDE-Wch k.o.,"Andersson, Ulf"
563,9f94472c-f2a8-415d-b791-95b6ffffe6cb,FIDE WCh KO,Xu Yuanyuan
564,a0538261-c431-49c2-9b22-82481c41ea5e,World Championship 16th,"Alekhine, Alexander"
565,a0648099-1b4c-40da-960e-9fea054e1f54,FIDE WCh KO,"Ghaem Maghami,E"
566,a0f0146c-8936-419e-878f-696bf096ae00,FIDE WCh KO,Yu Shaoteng
567,a139ba5c-e36e-463a-96d9-0025e4a31a7f,FIDE-Wch k.o.,"Georgiev, Kiril"
568,a1460493-82a7-4397-bcd7-8232fce89073,World Championship 28th,"Spassky, Boris V"
569,a14d44b2-b5e6-4faf-a040-41811905b9e0,FIDE WCh KO,"Grischuk,A"
570,a166e9fc-656a-4a14-a4e7-f0f52e96487c,FIDE WCh KO,"Motylev,A"
571,a17b1dcd-546c-4fec-ad64-44099a04357a,World Championship 4th,"Steinitz, William"
572,a29e7481-1e4e-43e0-9cfe-a3855645c818,FIDE WCh KO,"Ponomariov,R"
573,a2d73d82-bb9d-4b55-974a-164acbc05e22,World Championship 5th,"Steinitz, William"
574,a386bb6f-e4f2-4eb9-89be-c30300d0d4e4,FIDE WCh KO,"Inarkiev,E"
575,a3b3df25-0fdc-42eb-be26-94baf4390e64,FIDE WCh KO,"Ehlvest,J"
576,a3c98209-c982-4a72-bbcf-b195ea0208f3,FIDE WCh KO,"Azmaiparashvili,Z"
577,a3d8e989-d951-4afa-b119-538d29587141,World Championship 20th,"Botvinnik, Mikhail"
578,a44522e9-8459-4d82-b84f-69e67447aef0,World Championship 28th,"Fischer, Robert James"
579,a4ae616a-6a3f-48b1-b3bc-668ea59bf16b,FIDE-Wch k.o. g/25+10,"Khalifman, Alexander"
580,a4c67602-1682-4324-b909-fe34e7afa3d8,FIDE WCh KO,"Adams,Mi"
581,a4cab274-747b-4fb4-90df-57564cbcf2df,World Championship 21th,"Smyslov, Vassily"
582,a51b668a-a216-4605-a182-b4330a609e04,FIDE WCh KO,"Ehlvest,J"
583,a5aa76f3-48a8-4f4a-bdf7-dc6296dab363,FIDE WCh KO,"Kasimdzhanov,R"
584,a6b644db-a698-40d4-8bec-5c7638336b8c,WCh,"Anand,V"
585,a7140d9a-7d7b-4d3f-b400-41c47008c776,World Championship 14th,"Alekhine, Alexander"
586,a744139e-aff8-4d3d-9781-da87544b55f9,World Championship 24th,"Tal, Mihail"
587,a7e5d1c9-7e1c-4c8b-a525-49abcf09a69b,FIDE WCh KO,"Van Wely,L"
588,a8c3d626-b990-4844-8c92-5310f78981f5,FIDE-Wch k.o. g/25+10,"Almasi, Zoltan"
589,a914e0d2-96f3-4c28-a293-706cacdeade3,FIDE-Wch k.o.,"Van Wely, Loek"
590,a91c904f-76d5-4b7d-85d7-dd3212aa62ed,FIDE-Wch k.o. g/25+10,"Nisipeanu, Liviu Dieter"
591,a91ec436-fa7c-4a10-ae46-fc428dfe960c,FIDE WCh KO,"Onischuk,Al"
592,a9e346b5-0066-40c1-a0cb-a3c841d11128,WCh Rapid Tiebreak,"Anand, Viswanathan"
593,aa04743e-dfe4-410d-9cfa-6406914d2e76,FIDE WCh KO,"Adams,Mi"
594,aa37d9ab-d004-4769-97ff-016d572a1912,World Championship 15th,"Alekhine, Alexander"
595,aa74d74e-b061-40d4-aba8-26b25c4591d1,World Championship 17th,"Alekhine, Alexander"
596,aa9020da-7a79-48b8-9928-05bbd8dc1574,WCh-FIDE,"Leko,P"
597,aad6896d-1786-4971-a199-4a747935e332,FIDE WCh KO,"Harikrishna,P"
598,aae90342-c8e0-4df0-bd58-8f10ac3ce315,World Championship 25th,"Petrosian, Tigran V"
599,aaeeb585-bd49-4056-966d-e41b14780cdf,World Championship 19th,"Bronstein, David I"
600,ab2fba01-71ef-414f-ba37-3a568459ec72,World Championship 25th,"Petrosian, Tigran V"
601,abaab85c-5696-47b7-b398-0db7182b83f1,World Championship 1st,"Steinitz, William"
602,abeb3eb8-5c66-48ec-92a2-049cbaee7466,World Championship 5th,"Lasker, Emanuel"
603,abf23eea-50b0-4418-8473-377b04e44d9b,FIDE WCh KO,"Anand,V"
604,ac205b6a-d270-4c88-824f-be5e6532a76f,FIDE WCh KO,Dao Thien Hai
605,ac2c0a83-29fe-4d0f-a3e7-044b7ff42e19,FIDE-Wch k.o.,"Short, Nigel D"
606,ac45a5ed-172d-4ae4-95c5-78743e49c947,FIDE-Wch k.o.,"Andersson, Ulf"
607,ac80d204-06ee-4be4-9252-c135246873b2,World Championship 17th,"Euwe, Max"
608,ad1a17cb-aedd-4d2a-a376-a4422e2b6b88,World Championship 18th,"Botvinnik, Mikhail"
609,ad380a8c-54bd-4c1e-a9c5-c0ac63d94b6b,FIDE WCh KO,"Anastasian,A"
610,ad3f87cf-0978-4359-80c1-e1d36ea02dcb,WCh,"Gelfand,B"
611,ae05a6ec-0015-4bf8-bbe6-47300474b384,World Championship 16th,"Euwe, Max"
612,ae393c0e-26fa-4e33-abec-47443289ac8d,FIDE WCh KO,"Smirnov,P"
613,ae3e67f9-d68f-410b-84db-ec1a69f4de63,WCh,"Kramnik,V"
614,ae48a6eb-9722-483c-a780-5251b23a05cc,World Championship 17th,"Alekhine, Alexander"
615,ae5c3771-1daf-4e6f-b5a3-4271d08197f3,World Championship 11th,"Lasker, Emanuel"
616,aeb0c37c-6a46-4424-99f0-b51253c70125,World Championship 14th,"Alekhine, Alexander"
617,aefceea4-f6b0-48ad-9c34-bccfd61550f8,FIDE WCh KO,"Vaganian,R"
618,af86137c-9a27-490e-9653-6989960f25f7,FIDE-Wch k.o.,"Ehlvest, Jaan"
619,afd17dd2-8119-4d18-b26a-28ac566df5e6,FIDE WCh KO,"Graf,A"
620,afd4a229-33f0-4ae4-8423-9d944784660b,World Championship 18th,"Smyslov, Vassily"
621,b00bf9f1-6f32-4092-8730-4cdfd8f49f16,FIDE WCh KO,"Kasimdzhanov,R"
622,b0af97c4-c116-4eff-993a-abffccf7aefd,World Championship 26th,"Spassky, Boris V"
623,b0c63a61-7804-4022-afb8-8fb71e06511d,World Championship 3rd,"Steinitz, William"
624,b19af059-a04d-4554-b1fb-07d67001e06e,World Championship 19th,"Bronstein, David I"
625,b202e229-8f71-480c-8d49-aadf42702f13,FIDE WCh KO,"Dreev,A"
626,b205c331-2cf8-4709-bc4c-2ea652585e3b,FIDE WCh KO,"Volokitin,A"
627,b2254ce9-e759-4082-a47d-f73458419fd8,FIDE-Wch k.o.,"Kaidanov, Grigory S"
628,b2700a1b-4b4f-4155-8b95-b7208e0da54a,FIDE-Wch k.o.,"Almasi, Zoltan"
629,b28fb646-97bc-4e74-9847-567c2df59dd7,FIDE-Wch k.o. g/25+10,"Dolmatov, Sergey"
630,b38e9b0a-54a1-4bb3-9b7a-f0b4cc43a6e5,World Championship 35th-KK5,"Karpov, Anatoly"
631,b5415828-bc6d-4217-9c7a-41a7d9e15a20,World Championship 14th,"Bogoljubow, Efim"
632,b56444ea-5eb4-44a2-8e77-79b90e48dcec,PCA-World Championship,"Kasparov, Gary"
633,b5e8ebcf-d563-416a-90eb-348042b9c234,World Championship 18th,"Botvinnik, Mikhail"
634,b5f784ef-aaa9-4867-9160-1cbf41522b66,FIDE-Wch k.o.,"Gelfand, Boris"
635,b65310bb-688c-48e2-8fd6-f9e5bee3e051,WCh,"Topalov,V"
636,b666519c-cc97-4431-aa32-f57440d65d39,World Championship 24th,"Botvinnik, Mikhail"
637,b6b051da-3c95-4148-a678-276ecea7d4ab,FIDE WCh KO,"Shirov,A"
638,b6ed0e6b-df13-477a-a50b-c65514cf8265,World Championship 33th-KK3,"Kasparov, Gary"
639,b76a4c7b-e636-4d27-9f54-e8342afbe3fd,FIDE-Wch k.o. f,"Karpov, Anatoly"
640,b7acad99-cb5c-4fb3-9efa-da538cd18d47,FIDE WCh KO,"Kritz,L"
641,b807e9c8-987f-4fdf-bf61-1c966f9a0b57,FIDE-Wch k.o.,"Bologan, Viktor"
642,b840d05b-6a00-4cc2-b32c-9f2902304e20,FIDE WCh KO,Peng Xiaomin
643,b9c7f00f-f1ec-4c9c-87d9-e16e17c35251,World Championship 33th-KK3,"Karpov, Anatoly"
644,bae00592-eec0-4a91-aa46-0289b28a650e,FIDE WCh KO,"Yermolinsky,A"
645,bb5bbf51-4415-48b4-8392-d68b88802587,FIDE-Wch k.o.,"Bauer, Christian"
646,bbb69841-913e-4deb-9145-6284dee09e0c,FIDE WCh KO,"Mamedyarov,S"
647,bbbbe902-ccf3-46c3-972b-9d5a0441ee63,World Championship 5th,"Steinitz, William"
648,bc6c1b61-3184-4de8-b09d-d4390544e4c8,FIDE WCh KO,"Svidler,P"
649,bd1a8024-4f49-41b8-83d2-192fa0213dc9,WCh,"Morozevich,A"
650,be27455d-ad27-43e9-bf7e-342dd0422734,FIDE WCh KO,"Nikolic,Pr"
651,be748a0b-154a-477c-a648-fcf916a78950,FIDE-Wch k.o.,"Svidler, Peter"
652,bee7cd7a-e6e8-426e-9128-515de49decbc,FIDE-Wch k.o.,"Oll, Lembit"
653,bffb11a8-ae16-4c1a-91c1-ff93f2355ab6,FIDE WCh KO,"Tkachiev,V"
654,c00e9db7-e53c-4f7a-bbf2-0bee135d6048,FIDE WCh KO,"Lastin,A"
655,c015d41a-0ca9-4dba-b085-70d880e9df70,World Championship 6th,"Lasker, Emanuel"
656,c027614d-2c10-4a1d-86aa-ac7828c9abc1,World Championship 1st,"Steinitz, William"
657,c098dcfc-a1d9-4a97-86f4-70273afd73b4,FIDE-Wch k.o.,"Aronian, Levon"
658,c0afc9a6-e634-4e10-9792-a7c3b6c5ce1a,World Championship 32th-KK2,"Kasparov, Gary"
659,c0cef690-0fe3-45ae-ba1d-1a176331262b,FIDE-Wch k.o. g/15+10,"Gurevich, Dmitry"
660,c17422ff-34bd-4b36-96b5-cd43377e21cb,FIDE-Wch k.o. g/25+10,"Rublevsky, Sergei"
661,c18df4e8-f61a-40b5-a1da-b503a5128738,FIDE-Wch k.o. g/25+10,"Psakhis, Lev"
662,c1a1dc8f-859c-4ee6-b6d0-38f881af23b9,World Championship 11th,"Lasker, Emanuel"
663,c2ad1d49-8a47-4280-81e1-fb2296473634,FIDE WCh KO,"Krasenkow,M"
664,c3554d7f-93ba-4157-8be8-ba073ae132ae,FIDE-Wch k.o.,"Ivanchuk, Vassily"
665,c360aced-29c6-4964-b160-7dc617b953e5,FIDE WCh KO Final,"Ponomariov,R"
666,c3a4ccd9-cf4a-43c9-a335-6073b10f1564,FIDE WCh KO,"Lastin,A"
667,c40be64b-29b6-4da8-9eec-733b0907f640,FIDE WCh KO,"Vallejo Pons,F"
668,c422c93e-0d5a-4f85-9972-2e001ff4b437,FIDE WCh KO,"Kharlov,A"
669,c4695c8d-b593-4da1-8cee-d9a30046abb0,FIDE-Wch k.o.,"Leitao, Rafael"
670,c49827eb-95a6-4e2b-bfc8-487ab4042443,World Championship 17th,"Alekhine, Alexander"
671,c4b2ff1e-c4f0-4d77-a167-9e6c5ff60553,World Championship 2nd,"Steinitz, William"
672,c4db8ed2-8e35-4fff-be94-e99916f06e30,World Championship 31th-KK1,"Kasparov, Gary"
673,c4dffbe5-8745-41b4-9532-361d20c8b5e9,World Championship 16th,"Alekhine, Alexander"
674,c512a953-a341-47c9-a907-a608bc08be11,WCh 2021,"Carlsen,M"
675,c56afd2d-53f6-44ff-a7d0-c28869e89685,FIDE WCh KO,Ye Jiangchuan
676,c6d46d66-ae89-4e9f-87a5-cc81d5a41bc9,World Championship 9th,"Janowsky, Dawid Markelowicz"
677,c7601b95-b639-4d1f-a6a5-28e29f81010d,World Championship 31th-KK1,"Karpov, Anatoly"
678,c775b40e-0f05-4c97-b673-e67e1d61a9b6,FIDE-Wch k.o.,"Zvjaginsev, Vadim"
679,c77671af-4a21-4e33-ac7a-6034e35b1bcb,WCh,"Gelfand,B"
680,c7b1b7cd-e65d-4a86-b821-90b084ae6cd3,FIDE WCh KO,"Georgiev,Ki"
681,c81cd995-fccf-4c87-b9ee-2c008929a4ac,PCA-World Championship,"Kasparov, Gary"
682,c87bcb36-5225-4f58-b005-1d3fb59327b6,FIDE WCh KO,"Dreev,A"
683,c9368ab9-d895-456b-8f8a-ac7f8610b66b,World Championship 6th,"Lasker, Emanuel"
684,ca29e389-7f8c-4c6c-904f-a18a573a9d52,FIDE WCh KO,"Tiviakov,S"
685,ca6e7783-3995-46a7-aaf2-678676760f04,World Championship 18th,"Keres, Paul"
686,cab2f69f-af25-4c5f-bbb1-ec4b92888ac4,World Championship 14th,"Alekhine, Alexander"
687,cacfcbef-611c-484d-a17b-b6ce5918d711,FIDE WCh KO,"Kasimdzhanov,R"
688,cb7d59ea-bbac-41be-8319-5103b3c7525a,World Championship 13th,"Alekhine, Alexander"
689,cbb5f8ed-3e73-49e8-83ff-e980414ac696,World Championship 23th,"Tal, Mihail"
690,cbbf1122-97f5-49cb-98f6-3ae8068d07d1,FIDE-Wch k.o.,"Georgiev, Kiril"
691,cc2ed4f0-80bb-4709-a102-3b8e720a822c,FIDE WCh KO,"Krasenkow,M"
692,cc43a734-8fb4-4165-ba21-e477ad0beadc,FIDE-Wch k.o.,"Milos, Gilberto"
693,cc5bc5bb-8f81-4427-8a43-1ecbda7d3b09,FIDE WCh KO,Ni Hua
694,cd2bc0e8-9276-4f28-8e22-c8e0857fc11a,World Championship 12th,"Capablanca, Jose Raul"
695,cd2e8b22-2a56-4b58-82fb-dffa79555d23,FIDE-Wch k.o.,"Vaganian, Rafael A"
696,cd52f827-27d0-44d0-b6d5-fe1a59c25735,FIDE WCh KO,"Topalov,V"
697,cd753124-e7cf-47c0-a528-020c4d023276,FIDE WCh KO,"Sutovsky,E"
698,ce2efbc8-8d3b-4786-8d1b-5d07d6bb0588,FIDE-Wch k.o.,"Aleksandrov, Aleksej"
699,ce429291-142b-4fb9-8a68-c1e9b78be6a0,FIDE-Wch,"Karpov, Anatoly"
700,cedb2f17-6600-4e69-928d-91de2ff7ac8f,FIDE-Wch,"Karpov, Anatoly"
701,cf60c487-9476-472b-9963-aa162846555c,World Championship 27th,"Petrosian, Tigran V"
702,cf984032-7ddc-4346-8f15-96b1e9cd98f2,FIDE WCh KO,"Grischuk,A"
703,d0ad8d04-dce1-4e31-a6e6-fb1e7106bb1f,FIDE WCh KO,"Gelfand,B"
704,d0c0ec16-9fe0-4031-8f16-cb5175eb3862,WCh-FIDE,"Topalov,V"
705,d0f08024-fc61-49a8-89f6-ea74cd283ad8,FIDE WCh KO,"Grischuk,A"
706,d0f8d290-4db2-48ea-abfd-fd9514ed0ccf,FIDE WCh KO,"Jobava,Ba"
707,d1b464cc-337e-4d2f-96dc-4f95192c93a9,World Championship 20th,"Smyslov, Vassily"
708,d1f735ab-5702-456e-8c79-411614b02bb2,FIDE WCh KO,"Sakaev,K"
709,d290cdbc-88ef-43b0-80ce-a27179dfad77,FIDE WCh KO,"Bacrot,E"
710,d296bfbb-fb67-4ee4-88bb-1bffd97126cd,FIDE WCh KO,"Pigusov,E"
711,d2a62db5-b437-4904-bc0d-f9370c21588a,FIDE-Wch k.o.,"Gelfand, Boris"
712,d3c63da8-b533-4102-b408-9e8771e8df88,FIDE-Wch k.o.,"Dreev, Alexey"
713,d3d9c0b5-c63c-4a6d-9acd-bdf20a412202,FIDE WCh KO,"Radjabov,T"
714,d484da2d-2299-4a94-820f-b8673f173031,FIDE WCh KO,"Grischuk,A"
715,d52b0f0b-b440-423f-ab1d-6f407ea076c5,FIDE WCh KO,"Tkachiev,V"
716,d52c8e0f-1040-4c9d-a288-fecbe7aa41db,FIDE-Wch k.o.,"Milos, Gilberto"
717,d57190b3-2ebe-48c9-a766-7381c016bc1b,FIDE WCh KO,"Sakaev,K"
718,d573580e-585f-49c4-b96c-9327e3933c66,FIDE-Wch k.o.,"Shirov, Alexei"
719,d5f9b88b-7341-4505-874c-74b4d707ad6d,FIDE WCh KO,"Lastin,A"
720,d60c3c28-31fa-4272-a662-dbdf4e1b2782,FIDE-Wch k.o.,"Rodriguez, Andres"
721,d62c3b88-ff69-4068-86a5-a4022ac72819,FIDE WCh KO,"Tregubov,P"
722,d6e65a26-fc02-4abf-90b4-427cfa418679,FIDE WCh KO,"Anand,V"
723,d72318b4-11a6-4513-99e9-b84704a0f583,FIDE WCh KO,"Kharlov,A"
724,d73df018-bdb1-4ef1-871e-93fa3f5a847d,World Championship 2nd,"Steinitz, William"
725,d764c38f-521a-48cd-bd16-6ee5274c6c64,WCh Playoffs,"Kramnik,V"
726,d7d8d2d5-c40c-4a7b-a81f-a40d3dff1185,FIDE-Wch k.o.,"Rozentalis, Eduardas"
727,d7f04581-4245-40b8-b455-416eb59fd302,FIDE WCh KO,"Bareev,E"
728,d823fe2e-5eec-4880-acf1-f2d7bfcdd673,FIDE-Wch k.o.,"Wahls, Matthias"
729,d84dcbf5-7a62-47d0-94b4-8603c4911323,FIDE WCh KO,"Van Wely,L"
730,d85e9963-b2cd-495a-9fbc-4f68a62b027c,World Championship 15th,"Bogoljubow, Efim"
731,d86b870e-7ddb-4436-b287-d89e75022555,FIDE WCh KO,"Kasimdzhanov,R"
732,d8d6059e-e3ec-433a-acd5-9233c9bba6f4,World Championship 20th,"Smyslov, Vassily"
733,d967dc84-91bd-40a9-9205-feb7e6c1cb52,FIDE WCh KO,Ni Hua
734,d9a286bc-39b0-4e62-b938-fe7abf6f4342,World Championship 19th,"Botvinnik, Mikhail"
735,da142964-d0f8-418f-b58c-8d7213847f84,World Championship 18th,"Botvinnik, Mikhail"
736,da1c3cd2-75c8-439e-ae19-561dd978f19e,World Championship 5th,"Lasker, Emanuel"
737,da3c2392-dfee-4720-949e-4dbb88be2297,World Championship 15th,"Alekhine, Alexander"
738,da4df575-2696-4281-9b2b-34f71231971b,FIDE-Wch k.o. g/25+10,"Psakhis, Lev"
739,dc38ab5e-55a4-40b7-9f0a-46bfda04e6a1,FIDE-Wch k.o. g/25+10,"Krasenkow, Michal"
740,dc6b08d9-89e6-472a-ad48-df631bb6fce8,FIDE WCh KO,"Anand,V"
741,dc8ee158-38d1-4fc8-b289-b8f719d119f9,FIDE-Wch k.o.,"Asrian, Karen"
742,dcd95beb-6502-469f-be88-89bb334ed305,FIDE-Wch k.o.,"Anand, Viswanathan"
743,dcf235ed-ee73-4c27-b002-d1d7f2f07815,FIDE WCh KO,"Ivanchuk,V"
744,dd150625-ebb9-4dbb-8571-0f383b86ff2b,FIDE WCh KO,"Adianto,U"
745,dd53dd35-9c48-42b8-9c22-b15da9a90951,FIDE-Wch k.o. g/25+10,"Polgar, Judit"
746,dd567913-7d41-4da2-b224-3e27e2a9f719,FIDE WCh KO,"Filippov,Va"
747,dd77f62a-3c19-48ce-ac9f-92d435d81ead,FIDE WCh KO,"Topalov,V"
748,dd8ccbac-3386-44d3-957e-5516b120b99d,World Championship 8th,"Tarrasch, Siegbert"
749,ddaf507f-7419-41d4-8f12-e2633cd09e82,FIDE WCh KO,"Leitao,R"
750,de3f4328-d988-4a87-a620-a53a61f986c9,FIDE-Wch k.o.,"Adams, Michael"
751,de70a918-7d6b-4d9a-8821-287fecfcc940,FIDE-Wch k.o.,"Luther, Thomas"
752,dea461a0-46b1-43e8-b9c0-321acba393e1,WCh 2016,"Carlsen, Magnus"
753,dec9044a-efcf-4fc2-9808-a4c048d7b1ac,FIDE-Wch k.o.,"Van Wely, Loek"
754,decbbe62-21a7-43db-96b2-7517058adf98,FIDE-Wch k.o.,"Gelfand, Boris"
755,dee57bbf-626c-4c86-8bde-566c4bbb598a,FIDE-Wch k.o.,"Sokolov, Andrei"
756,df6077e4-7306-494a-8f7d-777c6432193d,FIDE-Wch k.o.,"Almasi, Zoltan"
757,e01dffd6-3b04-44dc-8ed3-4325f00f2aed,FIDE WCh KO,"Kasimdzhanov,R"
758,e02c5188-ecfd-4c27-89b5-0c00df22f3ef,FIDE WCh KO,"Tregubov,P"
759,e10cf087-3a83-426a-aa26-51c24653e2a0,World Championship 22th,"Botvinnik, Mikhail"
760,e188a65e-e843-4bf8-80a4-47894a3c7df3,FIDE WCh KO,"Anastasian,A"
761,e195d2fc-0710-4e2c-a439-afcf164623d8,FIDE WCh KO,"Luther,T"
762,e1bb9c25-9750-49b7-96d0-90d76ad612cf,FIDE WCh KO,"Nisipeanu,LD"
763,e22b454a-67af-4249-a602-0023c52f4028,World Championship 34th-KK4,"Kasparov, Gary"
764,e2b30bf5-98c8-4651-b665-e400ba21aa47,World Championship 1st,"Steinitz, William"
765,e36a1724-f940-43dc-9860-ab87780dda95,World Championship 24th,"Botvinnik, Mikhail"
766,e372fad7-5127-46e2-ae48-20b189ea4ed8,FIDE WCh KO,"Minasian,Art"
767,e4578b43-e0b5-44ed-84d0-98f234ce0b9b,FIDE-Wch k.o.,"Nenashev, Alexander"
768,e49ba3e2-7cd8-40b0-8216-22022f96b8cb,FIDE-Wch k.o.,"Short, Nigel D"
769,e4c396b2-5e00-4125-8246-c727f194a2b7,World Championship 33th-KK3,"Karpov, Anatoly"
770,e618b87f-48d6-42bc-a431-a58c65b81421,FIDE WCh KO,"Hamdouchi,H"
771,e7202bb9-41ca-4a6d-8a87-90139462d688,World Championship 31th-KK1,"Kasparov, Gary"
772,e73545b9-cc71-489e-ada6-b3a7c6439d16,FIDE-Wch k.o.,"Short, Nigel D"
773,e75fd222-3953-42e3-a084-b989aaebd4db,FIDE WCh KO,"Milov,V"
774,e761785e-283b-4129-829a-1146ce033bd6,FIDE-Wch k.o.,"Khalifman, Alexander"
775,e76e5d82-d804-4715-9695-3a488bc64709,World Championship 18th,"Reshevsky, Samuel Herman"
776,e7bc4e42-eef4-459e-a2d1-4fd11faa2765,World Championship 2nd,"Chigorin, Mikhail"
777,e7d10f1f-5120-444f-969c-26f4166fcf31,WCh-FIDE,"Anand,V"
778,e82c3785-2b99-44a5-98d9-42f906fe8567,World Championship 15th,"Alekhine, Alexander"
779,e8a8265c-78d9-4037-9b6c-44452dca5178,World Championship 14th,"Bogoljubow, Efim"
780,e8a91930-eb85-41e9-a1f7-df9a860d1372,FIDE WCh KO,"Leitao,R"
781,e8db162c-ff0e-40ee-8e82-69e5227b6610,FIDE-Wch k.o.,"Rublevsky, Sergei"
782,e92208c7-2a0d-4bef-8cfd-7ad8c93e2490,WCh 2013,"Carlsen, Magnus"
783,e937b54e-7950-4f02-86fc-0bea72b594b1,FIDE-Wch k.o.,"Milos, Gilberto"
784,e945781f-92a2-4fba-9f3e-cb8f140698b2,FIDE WCh KO,"Sargissian,G"
785,e9849bbf-4044-4b64-bf17-6015d4babc96,FIDE WCh KO,"Benjamin,Joe"
786,e986bd5f-bb00-4a5b-b9d4-df08f65420b1,World Championship 7th,"Lasker, Emanuel"
787,e9e5deea-e902-4df7-9045-27d73e1647de,FIDE-Wch k.o.,"Gulko, Boris F"
788,e9edcd52-772c-41bf-84b5-f7ad66f4868a,FIDE-Wch k.o. g/25+10,"Benjamin, Joel"
789,ea47c6eb-4f55-4513-8e51-37f9a035fbce,WCh,"Anand,V"
790,ea51b095-03d4-4c31-a50a-be8c0037d9e2,FIDE-Wch k.o.,"Milov, Vadim"
791,eb3c4757-b827-4039-97e8-2f8f6beb0bc2,World Championship 5th,"Lasker, Emanuel"
792,eb5663cf-1f81-44e6-b2e2-003d4c0abea7,WCh,"Kramnik,V"
793,eb5d2086-ce64-4dab-83b5-4de17e191ed9,FIDE WCh KO,"Grischuk,A"
794,eb814a74-be9a-4fac-ae83-80da7f0cac2e,FIDE WCh KO,"Dreev,A"
795,ebab1831-1ba5-4600-88dd-20c6b264144b,FIDE WCh KO,"Adams,Mi"
796,ebc40830-a81a-4acd-837a-dd0a02286e94,FIDE WCh KO,"Topalov,V"
797,ebc5ddeb-12ba-4c65-9826-9bea8f4b160d,FIDE-Wch k.o.,"Svidler, Peter"
798,ec810d7d-fa66-438e-9cab-fed34159f24d,FIDE WCh KO,Zhang Zhong
799,ecf29aea-e492-4566-9f97-941d95530f57,FIDE WCh KO,"Sasikiran,K"
800,ed12f933-6e44-4a13-903a-753fb7f1c72b,World Championship 13th,"Capablanca, Jose Raul"
801,ed3eeebe-293f-4b6d-a6ea-4d30347f8b22,FIDE-Wch k.o.,"Short, Nigel D"
802,ed5a3024-c7e5-413e-b80b-43eecac5f391,World Championship 14th,"Bogoljubow, Efim"
803,ed991df2-7ede-4856-8750-2f9f24edbf0c,World Championship 17th,"Alekhine, Alexander"
804,ee1bfc39-abc4-409a-9d3f-74fcd2613e6a,World Championship 27th,"Spassky, Boris V"
805,eeda9c89-3f42-480e-9003-48ac26e2fa92,FIDE-Wch k.o. Sudden Death,"Nielsen, Peter Heine"
806,ef067f2e-28e0-40d7-9ee6-e6b2366a8ccf,World Championship 32th-KK2,"Karpov, Anatoly"
807,ef13ca7f-b077-4389-960c-7410ea053fc4,World Championship 25th,"Petrosian, Tigran V"
808,ef14fbc5-50c5-4070-8ff8-8846f2ede13a,FIDE WCh KO,"Paehtz,E"
809,ef56e988-f8cf-4d7a-aba6-9f70fbda517c,World Championship 24th,"Botvinnik, Mikhail"
810,efabc674-0300-4955-ba54-f007aab8075c,FIDE WCh KO,"Ponomariov,R"
811,f061c5e8-46ea-4687-831f-c354c63f6e56,WCh,"Anand,V"
812,f080f640-c711-42f8-b9f2-0f0859a6ecb2,FIDE-Wch k.o.,"Miles, Anthony J"
813,f0a8f803-c88c-447b-b3bc-27cca997d243,FIDE-Wch k.o.,"Tiviakov, Sergei"
814,f0ad2ebb-a299-4b37-bb8f-5c332bbbce7d,FIDE WCh KO,"Smirnov,P"
815,f12ca7be-afb6-40ea-af9c-8d0b20da2441,FIDE WCh KO,"Mahjoob,M"
816,f1c2d31b-82cf-4496-8509-4e9bbf7aa1b8,FIDE-Wch k.o.,"Khalifman, Alexander"
817,f22c14e9-e9a4-415b-9885-a3e7e1f80949,FIDE-Wch k.o.,"Kramnik, Vladimir"
818,f2549fd5-4b8a-452b-a8bf-4b653faa7d3e,FIDE WCh KO,"Anand,V"
819,f2760893-5b93-4859-b445-12d32783f4ce,FIDE WCh KO,"Topalov,V"
820,f2a6c4fd-b5a6-4afc-b81a-6ffaf9fd23a0,FIDE-Wch,"Karpov, Anatoly"
